Company,Year,Revenue,Broker,Broker_fee,Broker_fee_percentage,D&O Limit,E&O Limit,Price
1040,1/1/2010,12043182,Broker B,5500,0.1,1000000,250000,60500
1048,1/1/2010,2938288,Broker B,4000,0.1,500000,100000,44000
1074,1/1/2010,4735673,Broker B,4000,0.1,500000,100000,44000
1075,1/1/2010,18477848,Broker B,8000,0.1,1500000,500000,88000
1086,1/1/2010,6426112,Broker B,4000,0.1,500000,100000,44000
1098,1/1/2010,6969737,Broker B,4000,0.1,500000,100000,44000
1133,1/1/2010,11082552,Broker B,5500,0.1,1000000,250000,60500
1157,1/1/2010,19233535,Broker B,8000,0.1,1500000,500000,88000
1164,1/1/2010,7186635,Broker B,4000,0.1,500000,100000,44000
1172,1/1/2010,2244788,Broker B,4000,0.1,500000,100000,44000
1176,1/1/2010,13417770,Broker B,5500,0.1,1000000,250000,60500
1183,1/1/2010,1054001,Broker B,4000,0.1,500000,100000,44000
1186,1/1/2010,3300948,Broker B,4000,0.1,500000,100000,44000
1198,1/1/2010,6908466,Broker B,4000,0.1,500000,100000,44000
1216,1/1/2010,17938380,Broker B,8000,0.1,1500000,500000,88000
1223,1/1/2010,7826288,Broker B,4000,0.1,500000,100000,44000
1250,1/1/2010,3455092,Broker B,4000,0.1,500000,100000,44000
1256,1/1/2010,1446484,Broker B,4000,0.1,500000,100000,44000
1293,1/1/2010,11155699,Broker B,5500,0.1,1000000,250000,60500
1320,1/1/2010,9250841,Broker B,4000,0.1,500000,100000,44000
1321,1/1/2010,4836244,Broker B,4000,0.1,500000,100000,44000
1328,1/1/2010,12987376,Broker B,5500,0.1,1000000,250000,60500
1332,1/1/2010,10337207,Broker B,5500,0.1,1000000,250000,60500
1344,1/1/2010,4340311,Broker B,4000,0.1,500000,100000,44000
1348,1/1/2010,3392793,Broker B,4000,0.1,500000,100000,44000
1349,1/1/2010,10818412,Broker B,5500,0.1,1000000,250000,60500
1351,1/1/2010,1991738,Broker B,4000,0.1,500000,100000,44000
1361,1/1/2010,9311370,Broker B,4000,0.1,500000,100000,44000
1362,1/1/2010,3827012,Broker B,4000,0.1,500000,100000,44000
1383,1/1/2010,4419939,Broker B,4000,0.1,500000,100000,44000
1391,1/1/2010,3098194,Broker B,4000,0.1,500000,100000,44000
1397,1/1/2010,16482973,Broker B,8000,0.1,1500000,500000,88000
1408,1/1/2010,4477398,Broker B,4000,0.1,500000,100000,44000
1410,1/1/2010,8809433,Broker B,4000,0.1,500000,100000,44000
1412,1/1/2010,4865664,Broker B,4000,0.1,500000,100000,44000
1432,1/1/2010,11516591,Broker B,5500,0.1,1000000,250000,60500
1433,1/1/2010,9236384,Broker B,4000,0.1,500000,100000,44000
1434,1/1/2010,11565939,Broker B,5500,0.1,1000000,250000,60500
1435,1/1/2010,17060580,Broker B,8000,0.1,1500000,500000,88000
1450,1/1/2010,12150278,Broker B,5500,0.1,1000000,250000,60500
1451,1/1/2010,16586070,Broker B,8000,0.1,1500000,500000,88000
1454,1/1/2010,4123817,Broker B,4000,0.1,500000,100000,44000
1470,1/1/2010,1283720,Broker B,4000,0.1,500000,100000,44000
1472,1/1/2010,15744645,Broker B,8000,0.1,1500000,500000,88000
1481,1/1/2010,1693459,Broker B,4000,0.1,500000,100000,44000
1486,1/1/2010,10857151,Broker B,5500,0.1,1000000,250000,60500
1499,1/1/2010,12745950,Broker B,5500,0.1,1000000,250000,60500
1501,1/1/2010,12614917,Broker B,5500,0.1,1000000,250000,60500
1504,1/1/2010,6188518,Broker B,4000,0.1,500000,100000,44000
1505,1/1/2010,17169925,Broker B,8000,0.1,1500000,500000,88000
1519,1/1/2010,8147939,Broker B,4000,0.1,500000,100000,44000
1527,1/1/2010,2959642,Broker B,4000,0.1,500000,100000,44000
1540,1/1/2010,10015409,Broker B,5500,0.1,1000000,250000,60500
1551,1/1/2010,8979077,Broker B,4000,0.1,500000,100000,44000
1553,1/1/2010,17115667,Broker B,8000,0.1,1500000,500000,88000
1571,1/1/2010,11372165,Broker B,5500,0.1,1000000,250000,60500
1575,1/1/2010,7977594,Broker B,4000,0.1,500000,100000,44000
1577,1/1/2010,12582072,Broker B,5500,0.1,1000000,250000,60500
1579,1/1/2010,10456922,Broker B,5500,0.1,1000000,250000,60500
1582,1/1/2010,14275324,Broker B,5500,0.1,1000000,250000,60500
1593,1/1/2010,17993568,Broker B,8000,0.1,1500000,500000,88000
1622,1/1/2010,1930960,Broker B,4000,0.1,500000,100000,44000
1625,1/1/2010,12629815,Broker B,5500,0.1,1000000,250000,60500
1675,1/1/2010,13759598,Broker B,5500,0.1,1000000,250000,60500
1678,1/1/2010,10615172,Broker B,5500,0.1,1000000,250000,60500
1684,1/1/2010,2707712,Broker B,4000,0.1,500000,100000,44000
1685,1/1/2010,18257691,Broker B,8000,0.1,1500000,500000,88000
1695,1/1/2010,13844379,Broker B,5500,0.1,1000000,250000,60500
1703,1/1/2010,13290697,Broker B,5500,0.1,1000000,250000,60500
1705,1/1/2010,9947118,Broker B,4000,0.1,500000,100000,44000
1744,1/1/2010,18618556,Broker B,8000,0.1,1500000,500000,88000
1750,1/1/2010,14371836,Broker B,5500,0.1,1000000,250000,60500
1756,1/1/2010,11358386,Broker B,5500,0.1,1000000,250000,60500
1768,1/1/2010,14906121,Broker B,5500,0.1,1000000,250000,60500
1770,1/1/2010,3676160,Broker B,4000,0.1,500000,100000,44000
1780,1/1/2010,12263876,Broker B,5500,0.1,1000000,250000,60500
1782,1/1/2010,4081760,Broker B,4000,0.1,500000,100000,44000
1797,1/1/2010,14105317,Broker B,5500,0.1,1000000,250000,60500
1831,1/1/2010,12109575,Broker B,5500,0.1,1000000,250000,60500
1853,1/1/2010,18801483,Broker B,8000,0.1,1500000,500000,88000
1855,1/1/2010,12755861,Broker B,5500,0.1,1000000,250000,60500
1856,1/1/2010,17542700,Broker B,8000,0.1,1500000,500000,88000
1887,1/1/2010,8570115,Broker B,4000,0.1,500000,100000,44000
1897,1/1/2010,11216385,Broker B,5500,0.1,1000000,250000,60500
1905,1/1/2010,14109966,Broker B,5500,0.1,1000000,250000,60500
1911,1/1/2010,16235360,Broker B,8000,0.1,1500000,500000,88000
1916,1/1/2010,18843811,Broker B,8000,0.1,1500000,500000,88000
1917,1/1/2010,4932474,Broker B,4000,0.1,500000,100000,44000
1919,1/1/2010,14507171,Broker B,5500,0.1,1000000,250000,60500
1927,1/1/2010,4563519,Broker B,4000,0.1,500000,100000,44000
1933,1/1/2010,9895603,Broker B,4000,0.1,500000,100000,44000
1966,1/1/2010,7302630,Broker B,4000,0.1,500000,100000,44000
1981,1/1/2010,4203641,Broker B,4000,0.1,500000,100000,44000
1994,1/1/2010,3485954,Broker B,4000,0.1,500000,100000,44000
1995,1/1/2010,15316202,Broker B,8000,0.1,1500000,500000,88000
2005,1/1/2010,9218227,Broker B,4000,0.1,500000,100000,44000
2023,1/1/2010,5481164,Broker B,4000,0.1,500000,100000,44000
2032,1/1/2010,16448109,Broker B,8000,0.1,1500000,500000,88000
2033,1/1/2010,6805633,Broker B,4000,0.1,500000,100000,44000
2044,1/1/2010,16690031,Broker B,8000,0.1,1500000,500000,88000
2047,1/1/2010,10259930,Broker B,5500,0.1,1000000,250000,60500
2048,1/1/2010,15938109,Broker B,8000,0.1,1500000,500000,88000
2079,1/1/2010,8359565,Broker B,4000,0.1,500000,100000,44000
2100,1/1/2010,12868739,Broker B,5500,0.1,1000000,250000,60500
2104,1/1/2010,12217007,Broker B,5500,0.1,1000000,250000,60500
2105,1/1/2010,10309474,Broker B,5500,0.1,1000000,250000,60500
2107,1/1/2010,17959599,Broker B,8000,0.1,1500000,500000,88000
2111,1/1/2010,6653458,Broker B,4000,0.1,500000,100000,44000
2118,1/1/2010,1291409,Broker B,4000,0.1,500000,100000,44000
2136,1/1/2010,7318867,Broker B,4000,0.1,500000,100000,44000
2148,1/1/2010,10659416,Broker B,5500,0.1,1000000,250000,60500
2159,1/1/2010,14516929,Broker B,5500,0.1,1000000,250000,60500
2171,1/1/2010,15087429,Broker B,8000,0.1,1500000,500000,88000
2174,1/1/2010,12660720,Broker B,5500,0.1,1000000,250000,60500
2184,1/1/2010,1399250,Broker B,4000,0.1,500000,100000,44000
2190,1/1/2010,13260526,Broker B,5500,0.1,1000000,250000,60500
2192,1/1/2010,3481682,Broker B,4000,0.1,500000,100000,44000
2194,1/1/2010,12193625,Broker B,5500,0.1,1000000,250000,60500
2196,1/1/2010,6177847,Broker B,4000,0.1,500000,100000,44000
2197,1/1/2010,17459406,Broker B,8000,0.1,1500000,500000,88000
2212,1/1/2010,8664109,Broker B,4000,0.1,500000,100000,44000
2224,1/1/2010,19106084,Broker B,8000,0.1,1500000,500000,88000
2238,1/1/2010,1259723,Broker B,4000,0.1,500000,100000,44000
2244,1/1/2010,8171478,Broker B,4000,0.1,500000,100000,44000
2246,1/1/2010,3363666,Broker B,4000,0.1,500000,100000,44000
2252,1/1/2010,11859267,Broker B,5500,0.1,1000000,250000,60500
2253,1/1/2010,1615815,Broker B,4000,0.1,500000,100000,44000
2263,1/1/2010,17721562,Broker B,8000,0.1,1500000,500000,88000
2267,1/1/2010,7935028,Broker B,4000,0.1,500000,100000,44000
2275,1/1/2010,6364417,Broker B,4000,0.1,500000,100000,44000
2279,1/1/2010,6393542,Broker B,4000,0.1,500000,100000,44000
2321,1/1/2010,14415240,Broker B,5500,0.1,1000000,250000,60500
2322,1/1/2010,3310134,Broker B,4000,0.1,500000,100000,44000
2324,1/1/2010,15643779,Broker B,8000,0.1,1500000,500000,88000
2326,1/1/2010,10278167,Broker B,5500,0.1,1000000,250000,60500
2336,1/1/2010,13310227,Broker B,5500,0.1,1000000,250000,60500
2337,1/1/2010,4809798,Broker B,4000,0.1,500000,100000,44000
2341,1/1/2010,2490526,Broker B,4000,0.1,500000,100000,44000
2376,1/1/2010,9389177,Broker B,4000,0.1,500000,100000,44000
2390,1/1/2010,11979579,Broker B,5500,0.1,1000000,250000,60500
2396,1/1/2010,18795178,Broker B,8000,0.1,1500000,500000,88000
2401,1/1/2010,7589763,Broker B,4000,0.1,500000,100000,44000
2415,1/1/2010,15893530,Broker B,8000,0.1,1500000,500000,88000
2417,1/1/2010,2589191,Broker B,4000,0.1,500000,100000,44000
2433,1/1/2010,15834153,Broker B,8000,0.1,1500000,500000,88000
2444,1/1/2010,9650321,Broker B,4000,0.1,500000,100000,44000
2477,1/1/2010,9560769,Broker B,4000,0.1,500000,100000,44000
2480,1/1/2010,19581561,Broker B,8000,0.1,1500000,500000,88000
2495,1/1/2010,16216144,Broker B,8000,0.1,1500000,500000,88000
2496,1/1/2010,18759430,Broker B,8000,0.1,1500000,500000,88000
2512,1/1/2010,17722368,Broker B,8000,0.1,1500000,500000,88000
2537,1/1/2010,16517223,Broker B,8000,0.1,1500000,500000,88000
2540,1/1/2010,17010764,Broker B,8000,0.1,1500000,500000,88000
2546,1/1/2010,17267310,Broker B,8000,0.1,1500000,500000,88000
2556,1/1/2010,9031540,Broker B,4000,0.1,500000,100000,44000
2581,1/1/2010,8541393,Broker B,4000,0.1,500000,100000,44000
2588,1/1/2010,16531342,Broker B,8000,0.1,1500000,500000,88000
2595,1/1/2010,7239738,Broker B,4000,0.1,500000,100000,44000
2611,1/1/2010,9029359,Broker B,4000,0.1,500000,100000,44000
2634,1/1/2010,8145532,Broker B,4000,0.1,500000,100000,44000
2646,1/1/2010,6038834,Broker B,4000,0.1,500000,100000,44000
2651,1/1/2010,18407113,Broker B,8000,0.1,1500000,500000,88000
2656,1/1/2010,17782435,Broker B,8000,0.1,1500000,500000,88000
2664,1/1/2010,15282670,Broker B,8000,0.1,1500000,500000,88000
2665,1/1/2010,16420288,Broker B,8000,0.1,1500000,500000,88000
2667,1/1/2010,18649202,Broker B,8000,0.1,1500000,500000,88000
2690,1/1/2010,1320555,Broker B,4000,0.1,500000,100000,44000
2721,1/1/2010,15274010,Broker B,8000,0.1,1500000,500000,88000
2740,1/1/2010,9632850,Broker B,4000,0.1,500000,100000,44000
2745,1/1/2010,19088283,Broker B,8000,0.1,1500000,500000,88000
2760,1/1/2010,17571505,Broker B,8000,0.1,1500000,500000,88000
2808,1/1/2010,15786359,Broker B,8000,0.1,1500000,500000,88000
2818,1/1/2010,12554223,Broker B,5500,0.1,1000000,250000,60500
2822,1/1/2010,17294028,Broker B,8000,0.1,1500000,500000,88000
2829,1/1/2010,8478995,Broker B,4000,0.1,500000,100000,44000
2840,1/1/2010,5813870,Broker B,4000,0.1,500000,100000,44000
2845,1/1/2010,10072939,Broker B,5500,0.1,1000000,250000,60500
2865,1/1/2010,11124702,Broker B,5500,0.1,1000000,250000,60500
2872,1/1/2010,10315304,Broker B,5500,0.1,1000000,250000,60500
2880,1/1/2010,17355474,Broker B,8000,0.1,1500000,500000,88000
2888,1/1/2010,7208788,Broker B,4000,0.1,500000,100000,44000
2913,1/1/2010,6232335,Broker B,4000,0.1,500000,100000,44000
2922,1/1/2010,8377103,Broker B,4000,0.1,500000,100000,44000
2928,1/1/2010,13837554,Broker B,5500,0.1,1000000,250000,60500
2945,1/1/2010,7621566,Broker B,4000,0.1,500000,100000,44000
2967,1/1/2010,6006162,Broker B,4000,0.1,500000,100000,44000
2969,1/1/2010,2805169,Broker B,4000,0.1,500000,100000,44000
2982,1/1/2010,7791072,Broker B,4000,0.1,500000,100000,44000
2984,1/1/2010,12206157,Broker B,5500,0.1,1000000,250000,60500
2999,1/1/2010,10955920,Broker B,5500,0.1,1000000,250000,60500
2,1/1/2010,15328419,Broker C,8000,0.1,1500000,500000,88000
10,1/1/2010,5731020,Broker C,4000,0.1,500000,100000,44000
28,1/1/2010,8452144,Broker C,4000,0.1,500000,100000,44000
36,1/1/2010,18092316,Broker C,8000,0.1,1500000,500000,88000
40,1/1/2010,14417204,Broker C,5500,0.1,1000000,250000,60500
43,1/1/2010,10368276,Broker C,5500,0.1,1000000,250000,60500
48,1/1/2010,12844212,Broker C,5500,0.1,1000000,250000,60500
58,1/1/2010,7254286,Broker C,4000,0.1,500000,100000,44000
59,1/1/2010,11382665,Broker C,5500,0.1,1000000,250000,60500
73,1/1/2010,4548425,Broker C,4000,0.1,500000,100000,44000
97,1/1/2010,19386980,Broker C,8000,0.1,1500000,500000,88000
99,1/1/2010,9704208,Broker C,4000,0.1,500000,100000,44000
101,1/1/2010,17535629,Broker C,8000,0.1,1500000,500000,88000
105,1/1/2010,10294961,Broker C,5500,0.1,1000000,250000,60500
120,1/1/2010,19485761,Broker C,8000,0.1,1500000,500000,88000
138,1/1/2010,1291623,Broker C,4000,0.1,500000,100000,44000
140,1/1/2010,1698497,Broker C,4000,0.1,500000,100000,44000
143,1/1/2010,9475903,Broker C,4000,0.1,500000,100000,44000
148,1/1/2010,10545659,Broker C,5500,0.1,1000000,250000,60500
159,1/1/2010,11760217,Broker C,5500,0.1,1000000,250000,60500
161,1/1/2010,4504264,Broker C,4000,0.1,500000,100000,44000
169,1/1/2010,15855472,Broker C,8000,0.1,1500000,500000,88000
175,1/1/2010,13510845,Broker C,5500,0.1,1000000,250000,60500
177,1/1/2010,11794206,Broker C,5500,0.1,1000000,250000,60500
180,1/1/2010,5396302,Broker C,4000,0.1,500000,100000,44000
188,1/1/2010,7549515,Broker C,4000,0.1,500000,100000,44000
207,1/1/2010,19946674,Broker C,8000,0.1,1500000,500000,88000
226,1/1/2010,1527368,Broker C,4000,0.1,500000,100000,44000
227,1/1/2010,9307779,Broker C,4000,0.1,500000,100000,44000
235,1/1/2010,14370451,Broker C,5500,0.1,1000000,250000,60500
242,1/1/2010,4980446,Broker C,4000,0.1,500000,100000,44000
243,1/1/2010,12901420,Broker C,5500,0.1,1000000,250000,60500
247,1/1/2010,3988225,Broker C,4000,0.1,500000,100000,44000
252,1/1/2010,19604784,Broker C,8000,0.1,1500000,500000,88000
263,1/1/2010,11812119,Broker C,5500,0.1,1000000,250000,60500
268,1/1/2010,9760671,Broker C,4000,0.1,500000,100000,44000
275,1/1/2010,3017118,Broker C,4000,0.1,500000,100000,44000
277,1/1/2010,19222856,Broker C,8000,0.1,1500000,500000,88000
287,1/1/2010,5244938,Broker C,4000,0.1,500000,100000,44000
288,1/1/2010,2784067,Broker C,4000,0.1,500000,100000,44000
297,1/1/2010,12542168,Broker C,5500,0.1,1000000,250000,60500
298,1/1/2010,9091216,Broker C,4000,0.1,500000,100000,44000
302,1/1/2010,17693535,Broker C,8000,0.1,1500000,500000,88000
309,1/1/2010,8748049,Broker C,4000,0.1,500000,100000,44000
321,1/1/2010,14954476,Broker C,5500,0.1,1000000,250000,60500
325,1/1/2010,14356413,Broker C,5500,0.1,1000000,250000,60500
330,1/1/2010,17154482,Broker C,8000,0.1,1500000,500000,88000
348,1/1/2010,10297499,Broker C,5500,0.1,1000000,250000,60500
367,1/1/2010,18243080,Broker C,8000,0.1,1500000,500000,88000
383,1/1/2010,8043357,Broker C,4000,0.1,500000,100000,44000
391,1/1/2010,16495623,Broker C,8000,0.1,1500000,500000,88000
405,1/1/2010,6395153,Broker C,4000,0.1,500000,100000,44000
452,1/1/2010,9374972,Broker C,4000,0.1,500000,100000,44000
454,1/1/2010,4743504,Broker C,4000,0.1,500000,100000,44000
465,1/1/2010,15923421,Broker C,8000,0.1,1500000,500000,88000
489,1/1/2010,9385041,Broker C,4000,0.1,500000,100000,44000
498,1/1/2010,8441725,Broker C,4000,0.1,500000,100000,44000
500,1/1/2010,10129885,Broker C,5500,0.1,1000000,250000,60500
502,1/1/2010,13712122,Broker C,5500,0.1,1000000,250000,60500
511,1/1/2010,4337649,Broker C,4000,0.1,500000,100000,44000
523,1/1/2010,10823486,Broker C,5500,0.1,1000000,250000,60500
528,1/1/2010,17058176,Broker C,8000,0.1,1500000,500000,88000
540,1/1/2010,3338989,Broker C,4000,0.1,500000,100000,44000
544,1/1/2010,12305304,Broker C,5500,0.1,1000000,250000,60500
549,1/1/2010,14201891,Broker C,5500,0.1,1000000,250000,60500
555,1/1/2010,12406326,Broker C,5500,0.1,1000000,250000,60500
560,1/1/2010,18652722,Broker C,8000,0.1,1500000,500000,88000
562,1/1/2010,11136271,Broker C,5500,0.1,1000000,250000,60500
567,1/1/2010,17449700,Broker C,8000,0.1,1500000,500000,88000
580,1/1/2010,8642181,Broker C,4000,0.1,500000,100000,44000
589,1/1/2010,14873963,Broker C,5500,0.1,1000000,250000,60500
596,1/1/2010,11686867,Broker C,5500,0.1,1000000,250000,60500
607,1/1/2010,9172761,Broker C,4000,0.1,500000,100000,44000
610,1/1/2010,19144016,Broker C,8000,0.1,1500000,500000,88000
614,1/1/2010,11349687,Broker C,5500,0.1,1000000,250000,60500
616,1/1/2010,19447322,Broker C,8000,0.1,1500000,500000,88000
631,1/1/2010,5991412,Broker C,4000,0.1,500000,100000,44000
636,1/1/2010,4762759,Broker C,4000,0.1,500000,100000,44000
638,1/1/2010,4433637,Broker C,4000,0.1,500000,100000,44000
654,1/1/2010,17179813,Broker C,8000,0.1,1500000,500000,88000
656,1/1/2010,7173998,Broker C,4000,0.1,500000,100000,44000
669,1/1/2010,4153330,Broker C,4000,0.1,500000,100000,44000
676,1/1/2010,11987906,Broker C,5500,0.1,1000000,250000,60500
678,1/1/2010,16939435,Broker C,8000,0.1,1500000,500000,88000
685,1/1/2010,6914191,Broker C,4000,0.1,500000,100000,44000
686,1/1/2010,3057812,Broker C,4000,0.1,500000,100000,44000
695,1/1/2010,11190514,Broker C,5500,0.1,1000000,250000,60500
703,1/1/2010,5362084,Broker C,4000,0.1,500000,100000,44000
708,1/1/2010,17571135,Broker C,8000,0.1,1500000,500000,88000
715,1/1/2010,8166954,Broker C,4000,0.1,500000,100000,44000
752,1/1/2010,9385976,Broker C,4000,0.1,500000,100000,44000
765,1/1/2010,14299646,Broker C,5500,0.1,1000000,250000,60500
776,1/1/2010,19422318,Broker C,8000,0.1,1500000,500000,88000
782,1/1/2010,3605786,Broker C,4000,0.1,500000,100000,44000
786,1/1/2010,14802853,Broker C,5500,0.1,1000000,250000,60500
791,1/1/2010,1829473,Broker C,4000,0.1,500000,100000,44000
795,1/1/2010,15843879,Broker C,8000,0.1,1500000,500000,88000
798,1/1/2010,19356812,Broker C,8000,0.1,1500000,500000,88000
803,1/1/2010,13641030,Broker C,5500,0.1,1000000,250000,60500
830,1/1/2010,15291879,Broker C,8000,0.1,1500000,500000,88000
845,1/1/2010,5508211,Broker C,4000,0.1,500000,100000,44000
854,1/1/2010,17544397,Broker C,8000,0.1,1500000,500000,88000
875,1/1/2010,16661032,Broker C,8000,0.1,1500000,500000,88000
878,1/1/2010,16565338,Broker C,8000,0.1,1500000,500000,88000
883,1/1/2010,5204864,Broker C,4000,0.1,500000,100000,44000
886,1/1/2010,12601175,Broker C,5500,0.1,1000000,250000,60500
890,1/1/2010,14079660,Broker C,5500,0.1,1000000,250000,60500
901,1/1/2010,4298928,Broker C,4000,0.1,500000,100000,44000
914,1/1/2010,12350035,Broker C,5500,0.1,1000000,250000,60500
935,1/1/2010,5027063,Broker C,4000,0.1,500000,100000,44000
949,1/1/2010,6214859,Broker C,4000,0.1,500000,100000,44000
979,1/1/2010,19974031,Broker C,8000,0.1,1500000,500000,88000
980,1/1/2010,15938990,Broker C,8000,0.1,1500000,500000,88000
1008,1/1/2010,10152307,Broker C,5500,0.1,1000000,250000,60500
1025,1/1/2010,13114833,Broker C,5500,0.1,1000000,250000,60500
1030,1/1/2010,5513446,Broker C,4000,0.1,500000,100000,44000
1031,1/1/2010,8607526,Broker C,4000,0.1,500000,100000,44000
1043,1/1/2010,8480088,Broker C,4000,0.1,500000,100000,44000
1046,1/1/2010,18701822,Broker C,8000,0.1,1500000,500000,88000
1055,1/1/2010,6225924,Broker C,4000,0.1,500000,100000,44000
1064,1/1/2010,6887434,Broker C,4000,0.1,500000,100000,44000
1071,1/1/2010,5532917,Broker C,4000,0.1,500000,100000,44000
1081,1/1/2010,15541423,Broker C,8000,0.1,1500000,500000,88000
1084,1/1/2010,5169909,Broker C,4000,0.1,500000,100000,44000
1099,1/1/2010,7464018,Broker C,4000,0.1,500000,100000,44000
1113,1/1/2010,5886697,Broker C,4000,0.1,500000,100000,44000
1117,1/1/2010,14001835,Broker C,5500,0.1,1000000,250000,60500
1125,1/1/2010,6835910,Broker C,4000,0.1,500000,100000,44000
1129,1/1/2010,9545500,Broker C,4000,0.1,500000,100000,44000
1151,1/1/2010,8906602,Broker C,4000,0.1,500000,100000,44000
1156,1/1/2010,18577536,Broker C,8000,0.1,1500000,500000,88000
1167,1/1/2010,5735568,Broker C,4000,0.1,500000,100000,44000
1174,1/1/2010,5732557,Broker C,4000,0.1,500000,100000,44000
1180,1/1/2010,13517378,Broker C,5500,0.1,1000000,250000,60500
1186,1/1/2010,17950536,Broker C,8000,0.1,1500000,500000,88000
1193,1/1/2010,7829884,Broker C,4000,0.1,500000,100000,44000
1204,1/1/2010,7265977,Broker C,4000,0.1,500000,100000,44000
1215,1/1/2010,9241430,Broker C,4000,0.1,500000,100000,44000
1219,1/1/2010,18845978,Broker C,8000,0.1,1500000,500000,88000
1227,1/1/2010,8303800,Broker C,4000,0.1,500000,100000,44000
1241,1/1/2010,6315374,Broker C,4000,0.1,500000,100000,44000
1243,1/1/2010,18331364,Broker C,8000,0.1,1500000,500000,88000
1263,1/1/2010,17384139,Broker C,8000,0.1,1500000,500000,88000
