Company,Year,Revenue,Broker,Broker_fee,Broker_fee_percentage,D&O Limit,E&O Limit,Price
282,1/1/2016,6058447,Broker B,2312,0.05,500000,100000,48558
284,1/1/2016,7906745,Broker B,2490,0.05,500000,100000,52297
286,1/1/2016,6026184,Broker B,2312,0.05,500000,100000,48558
289,1/1/2016,11577534,Broker B,2750,0.05,1000000,250000,57750
298,1/1/2016,1458000,Broker B,2380,0.05,500000,100000,49983
308,1/1/2016,16358952,Broker B,3524,0.05,1500000,500000,74019
315,1/1/2016,1100642,Broker B,2000,0.05,500000,100000,42000
319,1/1/2016,16915388,Broker B,4294,0.05,1500000,500000,90174
327,1/1/2016,11036460,Broker B,2490,0.05,1000000,250000,52297
341,1/1/2016,6408809,Broker B,2312,0.05,500000,100000,48558
342,1/1/2016,9779127,Broker B,2147,0.05,500000,100000,45087
343,1/1/2016,17355073,Broker B,4980,0.05,1500000,500000,104595
345,1/1/2016,12969496,Broker B,2952,0.05,1000000,250000,61994
348,1/1/2016,11980857,Broker B,2490,0.05,1000000,250000,52297
349,1/1/2016,15729329,Broker B,4294,0.05,1500000,500000,90174
358,1/1/2016,13573075,Broker B,2952,0.05,1000000,250000,61994
366,1/1/2016,20053060,Broker B,4420,0.05,2000000,1000000,92820
376,1/1/2016,18411789,Broker B,3524,0.05,1500000,500000,74019
386,1/1/2016,1778633,Broker B,2000,0.05,500000,100000,42000
387,1/1/2016,7466773,Broker B,2147,0.05,500000,100000,45087
390,1/1/2016,13075482,Broker B,3179,0.05,1000000,250000,66768
402,1/1/2016,1583539,Broker B,2490,0.05,500000,100000,52297
408,1/1/2016,10371405,Broker B,2312,0.05,1000000,250000,48558
412,1/1/2016,22862488,Broker B,5133,0.05,2000000,1000000,107800
418,1/1/2016,13142201,Broker B,2952,0.05,1000000,250000,61994
421,1/1/2016,4320040,Broker B,2147,0.05,500000,100000,45087
422,1/1/2016,2726491,Broker B,2566,0.05,500000,100000,53900
423,1/1/2016,11274104,Broker B,2750,0.05,1000000,250000,57750
424,1/1/2016,9931320,Broker B,2563,0.05,500000,100000,53832
434,1/1/2016,10296724,Broker B,2312,0.05,1000000,250000,48558
443,1/1/2016,5577291,Broker B,2000,0.05,500000,100000,42000
444,1/1/2016,16548392,Broker B,4000,0.05,1500000,500000,84000
445,1/1/2016,2494839,Broker B,2000,0.05,500000,100000,42000
446,1/1/2016,8873633,Broker B,2651,0.05,500000,100000,55678
447,1/1/2016,1271530,Broker B,2147,0.05,500000,100000,45087
448,1/1/2016,9704419,Broker B,2641,0.05,500000,100000,55481
449,1/1/2016,20745819,Broker B,4980,0.05,2000000,1000000,104595
450,1/1/2016,20930841,Broker B,4980,0.05,2000000,1000000,104595
451,1/1/2016,11744538,Broker B,2952,0.05,1000000,250000,61994
459,1/1/2016,13276213,Broker B,2750,0.05,1000000,250000,57750
467,1/1/2016,15207469,Broker B,3524,0.05,1500000,500000,74019
477,1/1/2016,7572995,Broker B,2000,0.05,500000,100000,42000
479,1/1/2016,1891867,Broker B,2000,0.05,500000,100000,42000
480,1/1/2016,15899579,Broker B,2952,0.05,1500000,500000,61994
482,1/1/2016,2832307,Broker B,2147,0.05,500000,100000,45087
492,1/1/2016,20482825,Broker B,4294,0.05,2000000,1000000,90174
494,1/1/2016,8627640,Broker B,2147,0.05,500000,100000,45087
503,1/1/2016,2771184,Broker B,2651,0.05,500000,100000,55678
517,1/1/2016,12511605,Broker B,3424,0.05,1000000,250000,71909
519,1/1/2016,10844083,Broker B,2750,0.05,1000000,250000,57750
521,1/1/2016,7762598,Broker B,2000,0.05,500000,100000,42000
527,1/1/2016,14774781,Broker B,3373,0.05,1000000,250000,70833
536,1/1/2016,15476364,Broker B,2952,0.05,1500000,500000,61994
546,1/1/2016,2391753,Broker B,2147,0.05,500000,100000,45087
547,1/1/2016,6571611,Broker B,2380,0.05,500000,100000,49983
548,1/1/2016,6639939,Broker B,2000,0.05,500000,100000,42000
561,1/1/2016,18175247,Broker B,3632,0.05,1500000,500000,76287
563,1/1/2016,11102454,Broker B,2750,0.05,1000000,250000,57750
565,1/1/2016,13831026,Broker B,3179,0.05,1000000,250000,66768
573,1/1/2016,19960065,Broker B,4980,0.05,1500000,500000,104595
578,1/1/2016,22320423,Broker B,5126,0.05,2000000,1000000,107664
583,1/1/2016,15213720,Broker B,3537,0.05,1500000,500000,74282
589,1/1/2016,10867010,Broker B,2312,0.05,1000000,250000,48558
590,1/1/2016,5066246,Broker B,2490,0.05,500000,100000,52297
592,1/1/2016,17629446,Broker B,4624,0.05,1500000,500000,97117
593,1/1/2016,20726206,Broker B,4980,0.05,2000000,1000000,104595
596,1/1/2016,20621494,Broker B,4980,0.05,2000000,1000000,104595
600,1/1/2016,18531433,Broker B,4294,0.05,1500000,500000,90174
601,1/1/2016,2298202,Broker B,2732,0.05,500000,100000,57384
609,1/1/2016,10466011,Broker B,2952,0.05,1000000,250000,61994
610,1/1/2016,7980247,Broker B,2000,0.05,500000,100000,42000
612,1/1/2016,13263831,Broker B,2952,0.05,1000000,250000,61994
616,1/1/2016,15734311,Broker B,4294,0.05,1500000,500000,90174
618,1/1/2016,3655004,Broker B,2490,0.05,500000,100000,52297
620,1/1/2016,17340361,Broker B,4000,0.05,1500000,500000,84000
622,1/1/2016,8268924,Broker B,2312,0.05,500000,100000,48558
626,1/1/2016,21681816,Broker B,4980,0.05,2000000,1000000,104595
631,1/1/2016,10615012,Broker B,2645,0.05,1000000,250000,55551
633,1/1/2016,22133877,Broker B,3752,0.05,2000000,1000000,78804
638,1/1/2016,25342028,Broker B,5126,0.05,2000000,1000000,107664
641,1/1/2016,15407722,Broker B,3179,0.05,1500000,500000,66768
643,1/1/2016,17499841,Broker B,4294,0.05,1500000,500000,90174
646,1/1/2016,16607577,Broker B,3179,0.05,1500000,500000,66768
652,1/1/2016,20406347,Broker B,4980,0.05,2000000,1000000,104595
655,1/1/2016,14655474,Broker B,3179,0.05,1000000,250000,66768
656,1/1/2016,1130169,Broker B,2490,0.05,500000,100000,52297
663,1/1/2016,10719778,Broker B,2732,0.05,1000000,250000,57384
666,1/1/2016,7469732,Broker B,2312,0.05,500000,100000,48558
668,1/1/2016,11521319,Broker B,2952,0.05,1000000,250000,61994
673,1/1/2016,7027866,Broker B,2490,0.05,500000,100000,52297
674,1/1/2016,15332910,Broker B,3038,0.05,1500000,500000,63813
675,1/1/2016,20240112,Broker B,4624,0.05,2000000,1000000,97117
679,1/1/2016,6032442,Broker B,2490,0.05,500000,100000,52297
682,1/1/2016,10005391,Broker B,2952,0.05,1000000,250000,61994
684,1/1/2016,6390421,Broker B,2000,0.05,500000,100000,42000
686,1/1/2016,12979136,Broker B,2750,0.05,1000000,250000,57750
692,1/1/2016,21453044,Broker B,5126,0.05,2000000,1000000,107664
695,1/1/2016,12206066,Broker B,3529,0.05,1000000,250000,74112
706,1/1/2016,13489503,Broker B,2952,0.05,1000000,250000,61994
715,1/1/2016,16835540,Broker B,3632,0.05,1500000,500000,76287
716,1/1/2016,14876386,Broker B,2952,0.05,1000000,250000,61994
717,1/1/2016,13565030,Broker B,3276,0.05,1000000,250000,68814
718,1/1/2016,16071220,Broker B,4294,0.05,1500000,500000,90174
725,1/1/2016,15544741,Broker B,3179,0.05,1500000,500000,66768
726,1/1/2016,3163655,Broker B,2572,0.05,500000,100000,54023
730,1/1/2016,4848574,Broker B,2147,0.05,500000,100000,45087
733,1/1/2016,10490324,Broker B,2563,0.05,1000000,250000,53832
734,1/1/2016,19450162,Broker B,4000,0.05,1500000,500000,84000
735,1/1/2016,19879190,Broker B,4980,0.05,1500000,500000,104595
737,1/1/2016,11845971,Broker B,2952,0.05,1000000,250000,61994
765,1/1/2016,9865962,Broker B,2312,0.05,500000,100000,48558
766,1/1/2016,11517554,Broker B,3179,0.05,1000000,250000,66768
769,1/1/2016,6805232,Broker B,2000,0.05,500000,100000,42000
771,1/1/2016,17551013,Broker B,4624,0.05,1500000,500000,97117
773,1/1/2016,3627347,Broker B,2566,0.05,500000,100000,53900
776,1/1/2016,10658913,Broker B,2490,0.05,1000000,250000,52297
789,1/1/2016,17182683,Broker B,4000,0.05,1500000,500000,84000
791,1/1/2016,8576672,Broker B,2147,0.05,500000,100000,45087
793,1/1/2016,6379125,Broker B,2566,0.05,500000,100000,53900
797,1/1/2016,12090157,Broker B,3179,0.05,1000000,250000,66768
800,1/1/2016,13383155,Broker B,3529,0.05,1000000,250000,74112
801,1/1/2016,24233255,Broker B,5126,0.05,2000000,1000000,107664
804,1/1/2016,2643888,Broker B,2490,0.05,500000,100000,52297
810,1/1/2016,15656157,Broker B,4000,0.05,1500000,500000,84000
814,1/1/2016,16020905,Broker B,4624,0.05,1500000,500000,97117
820,1/1/2016,19785011,Broker B,4000,0.05,1500000,500000,84000
823,1/1/2016,11824588,Broker B,2952,0.05,1000000,250000,61994
833,1/1/2016,12299178,Broker B,3179,0.05,1000000,250000,66768
838,1/1/2016,6182013,Broker B,2490,0.05,500000,100000,52297
841,1/1/2016,16081531,Broker B,3038,0.05,1500000,500000,63813
842,1/1/2016,1662472,Broker B,2147,0.05,500000,100000,45087
843,1/1/2016,8658802,Broker B,2147,0.05,500000,100000,45087
846,1/1/2016,3137774,Broker B,2000,0.05,500000,100000,42000
853,1/1/2016,5036175,Broker B,2312,0.05,500000,100000,48558
855,1/1/2016,12459585,Broker B,3179,0.05,1000000,250000,66768
859,1/1/2016,23784340,Broker B,4980,0.05,2000000,1000000,104595
863,1/1/2016,13931462,Broker B,3038,0.05,1000000,250000,63813
868,1/1/2016,14347570,Broker B,3529,0.05,1000000,250000,74112
874,1/1/2016,17208607,Broker B,4000,0.05,1500000,500000,84000
880,1/1/2016,5111598,Broker B,2000,0.05,500000,100000,42000
883,1/1/2016,19253494,Broker B,4000,0.05,1500000,500000,84000
885,1/1/2016,9013375,Broker B,2383,0.05,500000,100000,50046
899,1/1/2016,19988179,Broker B,4000,0.05,1500000,500000,84000
901,1/1/2016,15016167,Broker B,2952,0.05,1500000,500000,61994
905,1/1/2016,1885556,Broker B,2657,0.05,500000,100000,55806
909,1/1/2016,12639405,Broker B,3529,0.05,1000000,250000,74112
910,1/1/2016,20451891,Broker B,4294,0.05,2000000,1000000,90174
911,1/1/2016,7697645,Broker B,2312,0.05,500000,100000,48558
913,1/1/2016,16475803,Broker B,4000,0.05,1500000,500000,84000
921,1/1/2016,2275462,Broker B,2000,0.05,500000,100000,42000
922,1/1/2016,11153295,Broker B,2312,0.05,1000000,250000,48558
923,1/1/2016,20201661,Broker B,3632,0.05,2000000,1000000,76287
927,1/1/2016,19172792,Broker B,5133,0.05,1500000,500000,107800
931,1/1/2016,12469850,Broker B,2952,0.05,1000000,250000,61994
934,1/1/2016,21240608,Broker B,4420,0.05,2000000,1000000,92820
957,1/1/2016,18931669,Broker B,4294,0.05,1500000,500000,90174
958,1/1/2016,11307237,Broker B,3038,0.05,1000000,250000,63813
959,1/1/2016,21468854,Broker B,4980,0.05,2000000,1000000,104595
960,1/1/2016,5155284,Broker B,2312,0.05,500000,100000,48558
961,1/1/2016,20289624,Broker B,4624,0.05,2000000,1000000,97117
962,1/1/2016,13443674,Broker B,2572,0.05,1000000,250000,54023
963,1/1/2016,16831172,Broker B,4000,0.05,1500000,500000,84000
964,1/1/2016,17263460,Broker B,4624,0.05,1500000,500000,97117
966,1/1/2016,17307234,Broker B,4000,0.05,1500000,500000,84000
976,1/1/2016,5183308,Broker B,2000,0.05,500000,100000,42000
983,1/1/2016,17824062,Broker B,4000,0.05,1500000,500000,84000
987,1/1/2016,25640932,Broker B,5145,0.05,2000000,1000000,108047
988,1/1/2016,5487256,Broker B,2641,0.05,500000,100000,55481
992,1/1/2016,12811323,Broker B,2952,0.05,1000000,250000,61994
998,1/1/2016,19052518,Broker B,4294,0.05,1500000,500000,90174
999,1/1/2016,5016605,Broker B,2563,0.05,500000,100000,53832
1000,1/1/2016,15769984,Broker B,4624,0.05,1500000,500000,97117
1001,1/1/2016,3853919,Broker B,2490,0.05,500000,100000,52297
1002,1/1/2016,13761867,Broker B,3524,0.05,1000000,250000,74019
1006,1/1/2016,7448760,Broker B,2147,0.05,500000,100000,45087
1012,1/1/2016,18441385,Broker B,4624,0.05,1500000,500000,97117
1013,1/1/2016,4960370,Broker B,2735,0.05,500000,100000,57443
1018,1/1/2016,7784719,Broker B,2147,0.05,500000,100000,45087
1024,1/1/2016,8885785,Broker B,2312,0.05,500000,100000,48558
1034,1/1/2016,6558310,Broker B,2147,0.05,500000,100000,45087
1035,1/1/2016,15270274,Broker B,3524,0.05,1500000,500000,74019
1037,1/1/2016,5416870,Broker B,2000,0.05,500000,100000,42000
1042,1/1/2016,15473598,Broker B,3424,0.05,1500000,500000,71909
1046,1/1/2016,23965242,Broker B,4980,0.05,2000000,1000000,104595
1047,1/1/2016,10306953,Broker B,2312,0.05,1000000,250000,48558
1052,1/1/2016,10153475,Broker B,2380,0.05,1000000,250000,49983
1056,1/1/2016,7570496,Broker B,2566,0.05,500000,100000,53900
1057,1/1/2016,19761474,Broker B,4294,0.05,1500000,500000,90174
1064,1/1/2016,1633265,Broker B,2000,0.05,500000,100000,42000
1068,1/1/2016,11806902,Broker B,3038,0.05,1000000,250000,63813
1070,1/1/2016,4426175,Broker B,2000,0.05,500000,100000,42000
1072,1/1/2016,20156440,Broker B,4760,0.05,2000000,1000000,99967
1077,1/1/2016,20216841,Broker B,4760,0.05,2000000,1000000,99967
1080,1/1/2016,7826728,Broker B,2000,0.05,500000,100000,42000
1096,1/1/2016,18999019,Broker B,4766,0.05,1500000,500000,100093
1097,1/1/2016,18170919,Broker B,4294,0.05,1500000,500000,90174
1099,1/1/2016,2098645,Broker B,2000,0.05,500000,100000,42000
1100,1/1/2016,3196167,Broker B,2000,0.05,500000,100000,42000
1103,1/1/2016,7221919,Broker B,2000,0.05,500000,100000,42000
1105,1/1/2016,9284185,Broker B,2490,0.05,500000,100000,52297
1106,1/1/2016,14265084,Broker B,3529,0.05,1000000,250000,74112
1107,1/1/2016,19718252,Broker B,4294,0.05,1500000,500000,90174
1109,1/1/2016,7934687,Broker B,2147,0.05,500000,100000,45087
1110,1/1/2016,6064560,Broker B,2000,0.05,500000,100000,42000
1111,1/1/2016,2112795,Broker B,2000,0.05,500000,100000,42000
1113,1/1/2016,13683251,Broker B,3524,0.05,1000000,250000,74019
1121,1/1/2016,7229806,Broker B,2000,0.05,500000,100000,42000
1123,1/1/2016,8088856,Broker B,2490,0.05,500000,100000,52297
1126,1/1/2016,16003462,Broker B,4000,0.05,1500000,500000,84000
1133,1/1/2016,15167297,Broker B,3632,0.05,1500000,500000,76287
1142,1/1/2016,8709074,Broker B,2490,0.05,500000,100000,52297
1155,1/1/2016,9393603,Broker B,2312,0.05,500000,100000,48558
1163,1/1/2016,12991840,Broker B,2651,0.05,1000000,250000,55678
1175,1/1/2016,2046119,Broker B,2000,0.05,500000,100000,42000
1177,1/1/2016,2009999,Broker B,2380,0.05,500000,100000,49983
1179,1/1/2016,9553198,Broker B,2000,0.05,500000,100000,42000
1187,1/1/2016,1481836,Broker B,2147,0.05,500000,100000,45087
1192,1/1/2016,4086865,Broker B,2000,0.05,500000,100000,42000
1196,1/1/2016,6707500,Broker B,2147,0.05,500000,100000,45087
1197,1/1/2016,15496823,Broker B,4000,0.05,1500000,500000,84000
1201,1/1/2016,5210432,Broker B,2000,0.05,500000,100000,42000
1203,1/1/2016,18024310,Broker B,4000,0.05,1500000,500000,84000
1215,1/1/2016,10834261,Broker B,2383,0.05,1000000,250000,50046
1225,1/1/2016,10912503,Broker B,2952,0.05,1000000,250000,61994
1229,1/1/2016,7774531,Broker B,2312,0.05,500000,100000,48558
1231,1/1/2016,7694996,Broker B,2147,0.05,500000,100000,45087
1233,1/1/2016,12531019,Broker B,2952,0.05,1000000,250000,61994
1238,1/1/2016,14021433,Broker B,2952,0.05,1000000,250000,61994
1242,1/1/2016,17184504,Broker B,4624,0.05,1500000,500000,97117
1252,1/1/2016,15648773,Broker B,4000,0.05,1500000,500000,84000
1254,1/1/2016,8469972,Broker B,2563,0.05,500000,100000,53832
1267,1/1/2016,16040287,Broker B,3038,0.05,1500000,500000,63813
1272,1/1/2016,19097393,Broker B,3641,0.05,1500000,500000,76462
1274,1/1/2016,21287699,Broker B,5290,0.05,2000000,1000000,111103
1279,1/1/2016,8289694,Broker B,2000,0.05,500000,100000,42000
1283,1/1/2016,25093553,Broker B,5133,0.05,2000000,1000000,107800
1285,1/1/2016,8836350,Broker B,2566,0.05,500000,100000,53900
1297,1/1/2016,13920731,Broker B,2750,0.05,1000000,250000,57750
1319,1/1/2016,7271442,Broker B,2147,0.05,500000,100000,45087
1323,1/1/2016,18124374,Broker B,4000,0.05,1500000,500000,84000
1327,1/1/2016,13623230,Broker B,3424,0.05,1000000,250000,71909
1328,1/1/2016,18346451,Broker B,3537,0.05,1500000,500000,74282
1337,1/1/2016,11621488,Broker B,2490,0.05,1000000,250000,52297
1345,1/1/2016,3887463,Broker B,2000,0.05,500000,100000,42000
1347,1/1/2016,4322964,Broker B,2000,0.05,500000,100000,42000
1363,1/1/2016,14068023,Broker B,3529,0.05,1000000,250000,74112
1375,1/1/2016,8740520,Broker B,2380,0.05,500000,100000,49983
1388,1/1/2016,8576946,Broker B,2490,0.05,500000,100000,52297
1392,1/1/2016,4279711,Broker B,2147,0.05,500000,100000,45087
1403,1/1/2016,11783409,Broker B,2750,0.05,1000000,250000,57750
1412,1/1/2016,6747904,Broker B,2563,0.05,500000,100000,53832
1421,1/1/2016,8752549,Broker B,2380,0.05,500000,100000,49983
1424,1/1/2016,6118967,Broker B,2000,0.05,500000,100000,42000
1428,1/1/2016,14719246,Broker B,2952,0.05,1000000,250000,61994
1429,1/1/2016,1646114,Broker B,2566,0.05,500000,100000,53900
1436,1/1/2016,23719607,Broker B,4980,0.05,2000000,1000000,104595
1438,1/1/2016,10662553,Broker B,2952,0.05,1000000,250000,61994
1441,1/1/2016,6417677,Broker B,2147,0.05,500000,100000,45087
1446,1/1/2016,8280204,Broker B,2566,0.05,500000,100000,53900
1467,1/1/2016,14325109,Broker B,3537,0.05,1000000,250000,74282
1477,1/1/2016,16792359,Broker B,4294,0.05,1500000,500000,90174
1480,1/1/2016,17983384,Broker B,4000,0.05,1500000,500000,84000
1482,1/1/2016,1278463,Broker B,2490,0.05,500000,100000,52297
1483,1/1/2016,16297713,Broker B,3424,0.05,1500000,500000,71909
1492,1/1/2016,5232705,Broker B,2490,0.05,500000,100000,52297
1495,1/1/2016,1920636,Broker B,2563,0.05,500000,100000,53832
1504,1/1/2016,7799255,Broker B,2490,0.05,500000,100000,52297
1513,1/1/2016,6271114,Broker B,2312,0.05,500000,100000,48558
1518,1/1/2016,8299037,Broker B,2563,0.05,500000,100000,53832
1520,1/1/2016,4350222,Broker B,2000,0.05,500000,100000,42000
1523,1/1/2016,16743277,Broker B,4294,0.05,1500000,500000,90174
1545,1/1/2016,26532646,Broker B,5133,0.05,2000000,1000000,107800
1547,1/1/2016,17687795,Broker B,4000,0.05,1500000,500000,84000
1550,1/1/2016,13485559,Broker B,2952,0.05,1000000,250000,61994
1553,1/1/2016,23410775,Broker B,5133,0.05,2000000,1000000,107800
1559,1/1/2016,19260097,Broker B,4294,0.05,1500000,500000,90174
1561,1/1/2016,14763896,Broker B,2952,0.05,1000000,250000,61994
1564,1/1/2016,12458843,Broker B,3179,0.05,1000000,250000,66768
1566,1/1/2016,18757611,Broker B,4624,0.05,1500000,500000,97117
1569,1/1/2016,9097507,Broker B,2147,0.05,500000,100000,45087
1579,1/1/2016,14626146,Broker B,3653,0.05,1000000,250000,76733
1585,1/1/2016,11256111,Broker B,3179,0.05,1000000,250000,66768
1586,1/1/2016,7873765,Broker B,2000,0.05,500000,100000,42000
1588,1/1/2016,5702671,Broker B,2490,0.05,500000,100000,52297
1594,1/1/2016,3733863,Broker B,2490,0.05,500000,100000,52297
1595,1/1/2016,14061638,Broker B,3524,0.05,1000000,250000,74019
1597,1/1/2016,17565569,Broker B,3645,0.05,1500000,500000,76558
1604,1/1/2016,21303337,Broker B,4980,0.05,2000000,1000000,104595
1609,1/1/2016,18738879,Broker B,4420,0.05,1500000,500000,92820
1618,1/1/2016,12711302,Broker B,2952,0.05,1000000,250000,61994
1619,1/1/2016,15330689,Broker B,2952,0.05,1500000,500000,61994
1624,1/1/2016,19984553,Broker B,4906,0.05,1500000,500000,103030
1630,1/1/2016,4842509,Broker B,2000,0.05,500000,100000,42000
1637,1/1/2016,3585754,Broker B,2490,0.05,500000,100000,52297
1640,1/1/2016,10556197,Broker B,2750,0.05,1000000,250000,57750
1647,1/1/2016,2601562,Broker B,2312,0.05,500000,100000,48558
1650,1/1/2016,11607319,Broker B,3179,0.05,1000000,250000,66768
1654,1/1/2016,8883663,Broker B,2147,0.05,500000,100000,45087
1663,1/1/2016,3473290,Broker B,2312,0.05,500000,100000,48558
1664,1/1/2016,19500477,Broker B,4624,0.05,1500000,500000,97117
1668,1/1/2016,2577842,Broker B,2000,0.05,500000,100000,42000
1670,1/1/2016,1785295,Broker B,2563,0.05,500000,100000,53832
1677,1/1/2016,15661121,Broker B,3424,0.05,1500000,500000,71909
1678,1/1/2016,12760705,Broker B,3424,0.05,1000000,250000,71909
1690,1/1/2016,3676032,Broker B,2147,0.05,500000,100000,45087
1691,1/1/2016,6770138,Broker B,2000,0.05,500000,100000,42000
1693,1/1/2016,1486886,Broker B,2147,0.05,500000,100000,45087
1697,1/1/2016,8074575,Broker B,2383,0.05,500000,100000,50046
1701,1/1/2016,13638690,Broker B,3038,0.05,1000000,250000,63813
1702,1/1/2016,5509158,Broker B,2490,0.05,500000,100000,52297
1706,1/1/2016,9469490,Broker B,2312,0.05,500000,100000,48558
1710,1/1/2016,20057967,Broker B,4624,0.05,2000000,1000000,97117
1715,1/1/2016,4583984,Broker B,2312,0.05,500000,100000,48558
1724,1/1/2016,6893677,Broker B,2490,0.05,500000,100000,52297
1726,1/1/2016,15060385,Broker B,3529,0.05,1500000,500000,74112
1727,1/1/2016,6837610,Broker B,2312,0.05,500000,100000,48558
1741,1/1/2016,4645010,Broker B,2490,0.05,500000,100000,52297
1762,1/1/2016,20869706,Broker B,4420,0.05,2000000,1000000,92820
1778,1/1/2016,19896295,Broker B,4624,0.05,1500000,500000,97117
1783,1/1/2016,6564747,Broker B,2000,0.05,500000,100000,42000
1797,1/1/2016,20839090,Broker B,3653,0.05,2000000,1000000,76733
1798,1/1/2016,3411694,Broker B,2312,0.05,500000,100000,48558
1800,1/1/2016,13326988,Broker B,2750,0.05,1000000,250000,57750
1801,1/1/2016,19083340,Broker B,4294,0.05,1500000,500000,90174
1804,1/1/2016,1080326,Broker B,2000,0.05,500000,100000,42000
1813,1/1/2016,3639032,Broker B,2312,0.05,500000,100000,48558
1816,1/1/2016,1544028,Broker B,2566,0.05,500000,100000,53900
